Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
06/04/2025 14:11:13.31;1000.86;1001.62;643.12;459.34;448.79;239.60;100.66;99.78
06/04/2025 14:11:13.32;1001.31;1001.62;639.58;458.01;448.57;236.50;100.66;99.78
06/04/2025 14:11:13.33;1000.86;1001.62;642.90;457.79;449.45;234.30;100.66;99.56
06/04/2025 14:11:13.34;1000.86;1001.62;639.58;459.34;448.34;237.39;100.66;99.56
06/04/2025 14:11:13.35;1001.08;1001.62;639.58;458.90;449.67;233.41;100.88;99.78
06/04/2025 14:11:13.36;1000.86;1001.62;643.12;460.00;448.79;240.04;100.66;99.78
06/04/2025 14:11:13.37;1001.31;1001.62;639.58;458.67;448.79;238.93;100.44;99.56
06/04/2025 14:11:13.38;1000.86;1001.62;643.34;459.56;449.67;238.05;100.66;99.78
06/04/2025 14:11:13.39;1001.08;1001.62;639.36;458.67;448.57;237.83;100.66;99.56
06/04/2025 14:11:13.40;1000.86;1001.39;641.57;458.45;449.67;236.95;100.66;99.78
06/04/2025 14:11:13.41;1000.86;1001.62;641.35;459.78;448.79;240.48;100.88;99.78
06/04/2025 14:11:13.42;1001.31;1001.62;639.36;458.45;449.89;236.28;100.66;99.56
06/04/2025 14:11:13.43;1000.64;1001.39;643.12;458.90;449.01;239.60;100.66;99.56
06/04/2025 14:11:13.44;1001.31;1001.62;639.36;457.57;448.79;236.06;100.66;99.78
06/04/2025 14:11:13.45;1000.64;1001.39;643.12;458.90;450.11;236.28;100.66;99.56
06/04/2025 14:11:13.46;1000.86;1001.62;639.58;460.00;449.23;239.60;100.66;99.56
06/04/2025 14:11:13.47;1001.31;1001.62;639.81;458.67;450.11;238.05;100.66;99.78
06/04/2025 14:11:13.48;1000.86;1001.62;642.90;459.78;449.01;240.26;100.44;99.56
06/04/2025 14:11:13.49;1001.31;1001.62;639.36;458.45;449.45;234.52;100.66;99.56
06/04/2025 14:11:13.50;1000.86;1001.62;643.34;459.78;450.11;235.40;100.66;99.78
06/04/2025 14:11:13.51;1001.08;1001.84;639.36;458.90;449.01;233.85;100.66;99.56
06/04/2025 14:11:13.52;1001.31;1001.62;642.01;458.67;450.11;245.56;100.66;99.56
06/04/2025 14:11:13.53;1000.86;1001.62;640.69;460.00;448.79;246.89;100.66;99.78
06/04/2025 14:11:13.54;1001.08;1001.62;639.36;458.67;449.89;237.61;100.66;99.56
06/04/2025 14:11:13.55;1000.86;1001.62;643.12;459.12;449.01;242.25;100.66;99.56
06/04/2025 14:11:13.56;1001.08;1001.62;639.36;457.57;448.57;235.40;100.66;99.78
06/04/2025 14:11:13.57;1001.08;1001.62;643.12;459.12;449.67;237.61;100.66;99.56
06/04/2025 14:11:13.58;1000.86;1001.62;639.36;459.78;448.57;240.70;100.66;99.56
06/04/2025 14:11:13.59;1001.31;1001.62;640.25;458.67;449.89;233.85;100.88;99.78
06/04/2025 14:11:13.60;1000.86;1001.62;642.46;460.00;448.57;239.82;100.66;99.56
06/04/2025 14:11:13.61;1001.08;1001.62;639.36;458.45;449.01;235.62;100.66;99.56
06/04/2025 14:11:13.62;1000.86;1001.62;643.12;459.78;449.45;241.58;100.66;99.78
06/04/2025 14:11:13.63;1000.86;1001.62;639.36;458.90;448.57;237.61;100.66;99.56
06/04/2025 14:11:13.64;1001.31;1001.62;642.68;458.67;449.89;237.39;100.66;99.78
06/04/2025 14:11:13.65;1000.86;1001.39;640.25;460.00;449.01;242.91;100.66;99.78
06/04/2025 14:11:13.66;1001.08;1001.62;639.36;458.67;449.89;236.50;100.66;99.56
06/04/2025 14:11:13.67;1000.86;1001.39;643.12;460.00;449.01;244.90;100.66;99.56
06/04/2025 14:11:13.68;1001.08;1001.62;639.36;458.67;448.57;240.04;100.66;99.56
06/04/2025 14:11:13.69;1001.31;1001.62;643.12;458.01;449.67;243.79;100.66;99.56
06/04/2025 14:11:13.70;1000.86;1001.62;639.36;458.90;448.57;246.00;100.66;99.56
06/04/2025 14:11:13.71;1001.31;1001.62;640.91;458.67;449.67;244.01;100.66;99.78
06/04/2025 14:11:13.72;1000.86;1001.62;642.01;460.00;448.79;249.98;100.66;99.56
06/04/2025 14:11:13.73;1000.86;1001.62;639.36;458.67;449.01;244.68;100.66;99.56
06/04/2025 14:11:13.74;1001.08;1001.62;643.34;460.00;449.45;249.09;100.88;99.78
06/04/2025 14:11:13.75;1000.64;1001.39;639.36;458.67;448.57;243.57;100.44;99.56
06/04/2025 14:11:13.76;1001.31;1001.62;642.90;458.67;449.67;244.01;100.66;99.78
06/04/2025 14:11:13.77;1000.86;1001.62;639.58;460.00;448.79;249.09;100.66;99.78
06/04/2025 14:11:13.78;1001.31;1001.62;639.58;458.67;449.67;244.68;100.66;99.56
06/04/2025 14:11:13.79;1001.08;1001.62;643.12;460.00;448.79;250.42;100.66;99.78
06/04/2025 14:11:13.80;1000.86;1001.62;639.36;458.67;448.79;245.78;100.66;99.78
06/04/2025 14:11:13.81;1001.08;1001.62;643.12;458.23;449.89;249.76;100.66;99.56
06/04/2025 14:11:13.82;1000.64;1001.62;639.36;458.67;448.57;248.87;100.66;99.56
06/04/2025 14:11:13.83;1001.53;1001.62;641.57;458.67;449.67;243.57;100.66;99.78
06/04/2025 14:11:13.84;1000.86;1001.62;641.13;460.00;448.57;249.32;100.66;99.56
06/04/2025 14:11:13.85;1000.86;1001.62;639.36;458.45;449.23;245.34;100.66;99.56
06/04/2025 14:11:13.86;1001.31;1001.62;643.34;460.00;449.23;251.30;100.88;99.78
06/04/2025 14:11:13.87;1000.86;1001.39;639.14;458.67;448.57;245.56;100.66;99.56
06/04/2025 14:11:13.88;1001.31;1001.62;643.12;458.90;449.89;246.00;100.66;99.78
06/04/2025 14:11:13.89;1000.86;1001.62;639.36;460.00;448.57;249.98;100.88;99.78
06/04/2025 14:11:13.90;1001.08;1001.62;639.81;458.67;449.45;242.91;100.66;99.78
06/04/2025 14:11:13.91;1001.08;1001.62;643.12;460.22;448.57;248.43;100.66;99.78
06/04/2025 14:11:13.92;1000.86;1001.62;639.36;458.90;448.57;243.79;100.66;99.78
06/04/2025 14:11:13.93;1001.31;1001.62;643.12;459.56;449.45;247.55;100.66;99.56
06/04/2025 14:11:13.94;1000.86;1001.62;639.36;459.56;448.34;245.56;100.66;99.56
06/04/2025 14:11:13.95;1001.31;1001.62;642.24;458.90;449.67;244.24;100.66;99.78
06/04/2025 14:11:13.96;1000.86;1001.62;640.69;460.00;448.34;249.32;100.66;99.56
06/04/2025 14:11:13.97;1000.64;1001.62;639.36;458.90;449.01;244.24;100.44;99.56
06/04/2025 14:11:13.98;1001.31;1001.62;643.34;459.12;449.23;249.98;100.88;99.78
06/04/2025 14:11:13.99;1000.86;1001.39;639.36;457.57;448.34;244.68;100.66;99.56
06/04/2025 14:11:14.00;1001.31;1001.62;643.12;457.57;449.45;246.66;100.66;99.56
06/04/2025 14:11:14.01;1000.86;1001.62;639.58;459.34;448.57;250.20;100.66;99.78
06/04/2025 14:11:14.02;1000.86;1001.62;640.25;458.45;449.45;246.89;100.66;99.56
06/04/2025 14:11:14.03;1001.31;1001.39;642.46;459.56;448.34;252.41;100.66;99.78
06/04/2025 14:11:14.04;1000.86;1001.62;639.36;458.45;448.57;247.33;100.66;99.78
06/04/2025 14:11:14.05;1001.31;1001.62;643.12;459.12;449.45;252.19;100.88;99.56
06/04/2025 14:11:14.06;1000.86;1001.39;639.36;459.12;448.57;248.21;100.66;99.78
06/04/2025 14:11:14.07;1001.08;1001.62;642.68;458.67;449.67;244.68;100.66;99.78
06/04/2025 14:11:14.08;1001.08;1001.62;640.03;459.56;448.34;249.54;100.66;99.78
06/04/2025 14:11:14.09;1000.86;1001.62;639.58;458.23;449.23;245.34;100.66;99.56
06/04/2025 14:11:14.10;1001.53;1001.62;643.34;459.78;448.79;250.20;100.66;99.78
06/04/2025 14:11:14.11;1000.64;1001.62;639.36;458.23;448.34;245.34;100.66;99.78
06/04/2025 14:11:14.12;1001.08;1001.62;643.12;457.57;449.45;244.90;100.66;99.56
06/04/2025 14:11:14.13;1001.08;1001.62;639.58;458.90;448.57;245.78;100.66;99.78
06/04/2025 14:11:14.14;1000.86;1001.62;640.69;458.45;449.45;240.04;100.66;99.78
06/04/2025 14:11:14.15;1001.31;1001.62;641.79;459.78;448.57;243.79;100.66;99.56
06/04/2025 14:11:14.16;1000.86;1001.62;639.58;458.45;448.79;238.49;100.66;99.78
06/04/2025 14:11:14.17;1001.31;1001.62;643.12;459.34;449.67;241.36;100.66;99.78
06/04/2025 14:11:14.18;1000.86;1001.39;639.36;458.90;448.57;236.50;100.66;99.56
06/04/2025 14:11:14.19;1000.86;1001.62;643.12;458.45;449.67;235.40;100.66;99.78
06/04/2025 14:11:14.20;1001.31;1001.62;639.58;459.78;448.79;240.26;100.66;99.78
06/04/2025 14:11:14.21;1000.64;1001.62;639.58;458.23;449.67;236.06;100.66;99.56
06/04/2025 14:11:14.22;1001.31;1001.62;643.12;460.22;449.23;241.14;100.66;99.56
06/04/2025 14:11:14.23;1000.86;1001.62;639.36;458.67;448.79;235.84;100.66;99.56
06/04/2025 14:11:14.24;1001.08;1001.62;643.12;458.67;449.89;239.60;100.66;99.56
06/04/2025 14:11:14.25;1001.31;1001.62;639.58;459.56;449.01;239.15;100.66;99.78
06/04/2025 14:11:14.26;1000.64;1001.39;641.57;457.57;450.11;237.39;100.66;99.56
06/04/2025 14:11:14.27;1001.08;1001.62;641.13;459.56;449.01;242.25;100.66;99.78
06/04/2025 14:11:14.29;1000.86;1001.39;639.58;458.67;449.23;236.73;100.66;99.56
06/04/2025 14:11:14.29;1001.31;1001.62;643.12;459.78;449.89;242.47;100.66;99.78
06/04/2025 14:11:14.31;1001.08;1001.62;639.36;458.90;448.79;236.50;100.66;99.56
06/04/2025 14:11:14.31;1000.86;1001.62;643.34;458.67;450.11;238.49;100.66;99.78
06/04/2025 14:11:14.32;1001.31;1001.62;639.36;459.78;448.79;242.91;100.66;99.78
06/04/2025 14:11:14.34;1000.64;1001.62;639.81;458.45;449.67;239.82;100.44;99.56
06/04/2025 14:11:14.34;1001.31;1001.62;643.12;460.00;449.23;245.12;100.66;99.56
06/04/2025 14:11:14.36;1000.86;1001.62;639.36;458.67;448.79;240.04;100.44;99.78
06/04/2025 14:11:14.37;1000.86;1001.62;643.12;458.90;449.89;244.01;100.66;99.56
06/04/2025 14:11:14.37;1001.31;1001.62;639.36;459.78;448.79;241.58;100.66;99.56
06/04/2025 14:11:14.39;1000.86;1001.39;642.46;458.67;449.89;238.05;100.66;99.78
06/04/2025 14:11:14.40;1001.31;1001.62;640.47;460.00;448.57;242.25;100.66;99.56
06/04/2025 14:11:14.41;1000.64;1001.62;639.36;458.67;449.01;236.73;100.66;99.56
06/04/2025 14:11:14.42;1001.08;1001.62;643.12;459.56;449.67;240.48;100.66;99.78
06/04/2025 14:11:14.42;1001.08;1001.62;639.36;458.67;448.57;235.18;100.44;99.56
06/04/2025 14:11:14.44;1000.64;1001.39;643.34;458.45;449.89;236.50;100.66;99.56
06/04/2025 14:11:14.45;1001.31;1001.62;639.58;459.12;448.79;240.04;100.66;99.78
06/04/2025 14:11:14.46;1000.86;1001.62;640.25;457.35;449.45;237.39;100.66;99.56
06/04/2025 14:11:14.47;1001.08;1001.62;642.46;458.67;449.01;243.13;100.66;99.56
06/04/2025 14:11:14.48;1000.86;1001.39;639.36;457.35;448.57;238.05;100.66;99.78
