Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
05/04/2025 16:04:09.25;1000.86;1001.62;639.14;458.90;720.31;428.45;102.43;99.78
05/04/2025 16:04:09.26;1001.08;1001.62;642.46;460.22;705.30;424.69;102.21;99.56
05/04/2025 16:04:09.27;1000.86;1001.62;639.14;459.12;603.75;420.50;102.43;99.78
05/04/2025 16:04:09.28;1001.31;1001.62;642.68;457.79;548.34;422.93;102.43;99.78
05/04/2025 16:04:09.29;1000.86;1001.62;638.70;458.90;488.74;417.41;102.21;99.78
05/04/2025 16:04:09.30;1000.86;1001.62;641.13;458.01;491.61;419.84;102.43;99.78
05/04/2025 16:04:09.31;1001.31;1001.62;640.69;460.00;490.51;415.86;102.21;99.56
05/04/2025 16:04:09.32;1000.64;1001.62;638.92;458.90;492.27;416.74;102.21;99.56
05/04/2025 16:04:09.33;1001.31;1001.62;642.68;459.78;493.38;416.08;102.21;99.78
05/04/2025 16:04:09.34;1000.64;1001.39;638.70;459.56;493.16;413.43;101.99;99.56
05/04/2025 16:04:09.35;1001.08;1001.62;642.68;458.67;494.70;416.96;102.21;99.78
05/04/2025 16:04:09.36;1001.08;1001.39;638.92;460.00;493.82;413.21;102.21;99.78
05/04/2025 16:04:09.37;1000.64;1001.62;639.14;458.90;495.14;416.52;102.21;99.78
05/04/2025 16:04:09.38;1001.31;1001.62;642.46;460.22;494.70;412.99;102.21;99.78
05/04/2025 16:04:09.39;1000.86;1001.62;638.92;458.90;494.48;413.65;102.21;99.56
05/04/2025 16:04:09.40;1001.31;1001.62;642.68;458.01;495.81;416.52;102.21;99.78
05/04/2025 16:04:09.41;1001.08;1001.62;639.14;459.12;494.92;413.87;102.21;99.78
05/04/2025 16:04:09.42;1000.64;1001.62;641.57;457.79;495.81;417.63;102.21;99.56
05/04/2025 16:04:09.43;1001.31;1001.62;640.47;459.12;494.70;414.53;101.99;99.78
05/04/2025 16:04:09.44;1000.86;1001.62;638.92;457.79;494.92;418.51;102.21;99.78
05/04/2025 16:04:09.45;1001.31;1001.84;642.68;459.56;495.58;416.74;102.21;99.78
05/04/2025 16:04:09.46;1000.86;1001.62;638.92;459.56;494.48;417.41;102.21;99.78
05/04/2025 16:04:09.47;1000.86;1001.62;642.68;458.67;495.81;421.82;102.43;99.78
05/04/2025 16:04:09.48;1001.08;1001.62;638.92;459.78;494.70;418.95;102.21;99.56
05/04/2025 16:04:09.49;1000.86;1001.62;639.58;458.67;495.58;424.69;102.43;99.78
05/04/2025 16:04:09.50;1001.31;1001.62;642.24;460.22;494.70;420.94;102.21;99.78
05/04/2025 16:04:09.51;1000.86;1001.62;639.14;458.67;494.48;424.03;102.21;99.56
05/04/2025 16:04:09.52;1000.86;1001.62;642.90;457.79;495.36;426.46;102.43;99.78
05/04/2025 16:04:09.53;1001.31;1001.39;638.92;458.67;494.26;424.92;102.21;99.56
05/04/2025 16:04:09.54;1000.86;1001.62;642.24;457.57;495.14;430.00;102.43;99.78
