Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
05.04.2025 16:54;1001,08;1001,62;643,12;458,67;441,06;461,36;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,58;459,34;439,29;458,71;102,65;99,78
05.04.2025 16:54;1001,08;1001,62;639,58;457,57;438,41;465,56;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;643,34;458,9;436,42;463,79;102,65;99,78
05.04.2025 16:54;1001,31;1001,62;639,36;457,35;436,2;466,44;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;643,34;457,57;434;471,96;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;639,58;458,67;433,55;469,97;102,65;99,78
05.04.2025 16:54;1001,31;1001,84;642,01;457,57;432,45;476,82;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;641,13;459,34;431,13;473,51;102,65;99,78
05.04.2025 16:54;1001,08;1001,62;639,14;458,23;431,79;477,71;102,65;99,56
05.04.2025 16:54;1000,64;1001,62;643,12;459,12;430,02;480,36;102,87;99,78
05.04.2025 16:54;1001,08;1001,62;639,14;458,67;430,68;479,47;102,65;99,56
05.04.2025 16:54;1001,08;1001,62;643,34;458,67;429,58;485,44;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;639,36;459,12;430,02;482,12;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;640,03;457,35;429,8;488,97;103,09;99,78
05.04.2025 16:54;1000,86;1001,62;642,68;458,45;429,58;485,22;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;639,58;457,13;431,13;487,65;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;642,9;457,13;430,02;491,84;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;639,58;458,45;432,23;489,63;103,09;99,78
05.04.2025 16:54;1001,31;1001,62;642,24;457,13;431,13;494,93;102,87;99,56
05.04.2025 16:54;1000,64;1001,39;640,25;458,45;432,23;491,18;102,87;99,56
05.04.2025 16:54;1001,31;1001,39;639,58;457,13;433,55;494,93;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;643,12;458,23;433,77;495,16;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;639,36;457,79;436,2;494,49;102,87;99,78
05.04.2025 16:54;1001,08;1001,62;643,12;458,45;435,76;499,13;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;459,78;439,07;495,82;102,87;99,78
05.04.2025 16:54;1001,08;1001,62;640,69;458,45;438,63;500,24;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;642,46;460;441,06;496,48;103,09;99,78
05.04.2025 16:54;1000,86;1001,62;639,36;458,23;443,05;497,14;102,87;99,56
05.04.2025 16:54;1001,31;1001,62;643,56;458,9;443,71;500,9;103,09;99,78
05.04.2025 16:54;1000,64;1001,62;639,36;459,56;447,02;496,92;102,65;99,56
05.04.2025 16:54;1001,53;1001,62;643,12;458,9;446,36;500,68;103,09;99,78
05.04.2025 16:54;1000,64;1001,39;639,81;460;449,67;496,48;102,65;99,56
05.04.2025 16:54;1001,08;1001,62;639,81;458,9;451,43;498,91;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;642,9;458,67;452,76;496,92;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;458,23;456,29;494,93;102,87;99,78
05.04.2025 16:54;1001,31;1001,62;643,12;457,57;456,29;498,03;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;639,58;458,9;460,93;493,39;102,87;99,78
05.04.2025 16:54;1001,31;1001,62;641,35;457,35;460,49;495,6;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;641,79;458,45;463,58;491,4;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;457,13;466,23;490,08;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;643,12;457,35;466,89;491,62;102,87;99,56
05.04.2025 16:54;1000,86;1001,39;639,36;458,23;470,86;486,98;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;643,12;457,13;469,98;488,53;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;639,81;459,34;473,73;484,11;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;639,58;458,01;474,83;484,33;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;643,12;458,45;476,16;481,68;102,87;99,78
05.04.2025 16:54;1000,64;1001,39;639,14;457,35;478,81;477,93;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;643,34;457,35;478,81;480,58;103,09;99,78
05.04.2025 16:54;1000,64;1001,62;639,36;458,23;481,9;474,83;102,65;99,56
05.04.2025 16:54;1001,08;1001,62;642,24;457,35;481,24;476,16;102,65;99,78
05.04.2025 16:54;1001,08;1001,62;641,13;459,34;483,22;471,74;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;639,36;458,23;484,99;469,75;102,65;99,78
05.04.2025 16:54;1001,31;1001,62;642,9;458,45;484,99;470,2;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;639,36;459,34;487,42;465,34;102,65;99,56
05.04.2025 16:54;1001,31;1001,39;642,9;458,23;486,53;467,32;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;459,56;488,3;462,02;102,65;99,56
05.04.2025 16:54;1000,86;1001,39;639,81;458,67;488,96;462,91;102,65;99,78
05.04.2025 16:54;1001,31;1001,84;642,68;459,78;488,74;458,93;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;639,36;458,9;490,51;456,5;102,65;99,78
05.04.2025 16:54;1001,31;1001,62;643,12;457,79;489,4;458,49;102,43;99,56
05.04.2025 16:54;1001,08;1001,62;639,58;459,12;491,17;453,41;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;642,24;457,35;490,07;454,73;102,43;99,56
05.04.2025 16:54;1001,31;1001,62;640,47;459,12;490,51;450,76;102,65;99,78
05.04.2025 16:54;1000,64;1001,62;639,58;457,57;490,95;450,1;102,43;99,56
05.04.2025 16:54;1001,31;1001,62;643,34;459,12;490,07;449,65;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;639,58;459,34;490,51;445,68;102,43;99,56
05.04.2025 16:54;1001,08;1001,62;643,34;458,45;489,4;448,33;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;639,58;459,56;488,96;443,25;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;640,69;458,45;489,18;445,46;102,43;99,78
05.04.2025 16:54;1001,31;1001,62;642,24;460;487,42;441,26;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;639,58;458,67;487,64;439,49;102,43;99,78
05.04.2025 16:54;1001,31;1001,39;643,12;457,79;486,09;442,14;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;458,67;485,43;437,51;102,21;99,56
05.04.2025 16:54;1000,86;1001,62;643,12;457,79;484,33;440,6;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;639,58;458,45;482,34;435,96;102,21;99,56
05.04.2025 16:54;1000,86;1001,62;639,58;457,57;482,56;438,17;102,43;99,78
05.04.2025 16:54;1001,31;1001,62;642,68;457,57;479,91;436,18;102,21;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;458,23;479,25;434,85;102,65;99,78
05.04.2025 16:54;1001,08;1001,62;642,9;457,35;477,48;438,17;102,21;99,56
05.04.2025 16:54;1001,31;1001,62;639,36;458,67;475,5;434,63;102,43;99,78
05.04.2025 16:54;1000,64;1001,39;641,13;457,35;475,06;438,83;102,43;99,56
05.04.2025 16:54;1001,31;1001,62;641,57;459,78;472,19;434,85;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;639,58;458,45;471,52;436,4;102,43;99,78
05.04.2025 16:54;1001,08;1001,39;643,12;458,9;469,32;439,05;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;459,78;466,89;436,84;102,43;99,78
05.04.2025 16:54;1000,86;1001,39;642,9;458,67;465,56;441,7;102,43;99,56
05.04.2025 16:54;1001,31;1001,62;639,36;459,78;462,69;438,61;102,43;99,78
05.04.2025 16:54;1000,64;1001,62;639,58;458,45;462,25;443,47;102,43;99,56
05.04.2025 16:54;1001,08;1001,39;642,68;458,9;459,16;441,04;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;639,36;459,34;457,4;442,36;102,43;99,56
05.04.2025 16:54;1001,08;1001,62;643,34;458,67;455,63;447,45;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;639,36;459,12;452,76;444,79;102,21;99,56
05.04.2025 16:54;1000,86;1001,39;642,01;457,57;452,1;451,42;102,65;99,78
05.04.2025 16:54;1001,31;1001,62;640,91;458,45;448,79;447,45;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,81;457,35;448,34;452,53;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;643,12;457,35;445,92;454,07;102,43;99,56
05.04.2025 16:54;1001,08;1001,62;639,58;458,45;444,15;454,07;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;643,12;457,35;442,83;460,48;102,65;99,78
05.04.2025 16:54;1001,08;1001,62;639,36;458,23;439,96;457,61;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,81;457,13;439,96;465,12;102,65;99,78
05.04.2025 16:54;1001,08;1001,39;642,46;457,35;437,31;461,58;102,65;99,56
05.04.2025 16:54;1001,08;1001,62;639,36;457,79;436,64;465,34;102,87;99,78
05.04.2025 16:54;1000,64;1001,62;642,9;458,01;434,88;469,97;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;639,58;459,56;433,33;468,65;102,65;99,78
05.04.2025 16:54;1000,64;1001,39;642,24;458,23;432,89;475,5;102,65;99,56
05.04.2025 16:54;1001,08;1001,62;640,25;459,56;430,91;472,4;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;458,01;431,13;477,93;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;643,12;458,45;429,58;478,15;102,87;99,78
05.04.2025 16:54;1001,08;1001,62;639,14;459,56;429,58;479,03;102,65;99,56
05.04.2025 16:54;1000,64;1001,39;643,12;458,67;428,48;484,77;102,87;99,78
05.04.2025 16:54;1001,31;1001,62;639,36;460,22;427,81;481,9;102,87;99,78
05.04.2025 16:54;1000,64;1001,62;640,69;458,9;428,92;488,53;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;641,79;458,45;427,37;484,77;102,87;99,78
05.04.2025 16:54;1001,31;1001,62;639,36;458,45;428,48;487,65;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;643,12;457,79;427,37;491,62;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;639,14;458,67;428,7;489,41;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;643,12;458,01;428,92;495,16;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;639,36;458,67;428,92;491,4;102,87;99,56
05.04.2025 16:54;1001,31;1001,62;639,58;457,57;430,91;496,48;103,09;99,78
05.04.2025 16:54;1000,64;1001,62;642,68;457,13;430,02;494,05;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;639,36;458,67;433,11;494,93;102,87;99,78
05.04.2025 16:54;1000,64;1001,39;642,9;458,01;432,01;499,13;102,87;99,56
05.04.2025 16:54;1001,08;1001,62;639,36;459,56;434;496,04;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;641,35;458,23;435,76;500,68;102,87;99,78
05.04.2025 16:54;1000,64;1001,39;641,35;458,23;436,2;496,92;102,87;99,56
05.04.2025 16:54;1001,08;1001,62;639,36;457,79;439,51;498,69;103,09;99,78
05.04.2025 16:54;1000,86;1001,62;643,12;457,35;438,85;500,46;102,87;99,56
05.04.2025 16:54;1001,08;1001,62;639,36;458,9;442,6;497,81;102,87;99,78
05.04.2025 16:54;1000,64;1001,39;642,9;457,35;442,83;501,34;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;458,67;445,03;497,59;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;639,58;457,13;447,68;500,68;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;643,12;457,79;448,34;497,81;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;639,36;458,45;452,32;496,26;102,87;99,56
05.04.2025 16:54;1000,86;1001,62;643,34;457,57;451,66;499,57;103,09;99,78
05.04.2025 16:54;1001,08;1001,62;639,14;459,34;455,19;494,71;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;642,01;458,67;457,62;497,59;103,09;99,78
05.04.2025 16:54;1000,86;1001,62;640,69;459,34;458,72;493,17;102,87;99,56
05.04.2025 16:54;1001,31;1001,62;639,36;458,9;462,47;493,17;102,87;99,78
05.04.2025 16:54;1000,64;1001,39;642,9;458,45;462,25;492,95;102,87;99,78
05.04.2025 16:54;1001,08;1001,62;639,58;459,78;466,89;488,75;102,87;99,56
05.04.2025 16:54;1001,08;1001,62;643,12;458,67;466,89;491,18;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;459,56;469,54;486,1;102,87;99,56
05.04.2025 16:54;1001,08;1001,62;640,25;458,45;472,63;487,65;103,09;99,78
05.04.2025 16:54;1000,64;1001,62;642,68;458,67;472,63;483,23;102,65;99,56
05.04.2025 16:54;1001,31;1001,62;639,58;459,34;476,82;480,8;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;643,12;457,35;475,94;482,57;102,65;99,56
05.04.2025 16:54;1001,08;1001,62;639,36;459,34;479,25;477,04;102,87;99,78
05.04.2025 16:54;1001,08;1001,62;642,24;458,23;481,02;478,37;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;640,25;459,56;481,9;473,73;102,65;99,78
05.04.2025 16:54;1001,31;1001,62;639,58;458,9;484,55;473,07;102,65;99,78
05.04.2025 16:54;1000,86;1001,62;643,12;458,45;484,33;471,3;102,65;99,78
05.04.2025 16:54;1001,08;1001,39;639,14;459,56;486,98;466,66;102,43;99,78
05.04.2025 16:54;1001,31;1001,62;643,12;458,45;486,98;468,65;102,65;99,56
05.04.2025 16:54;1000,86;1001,39;639,36;459,78;488,08;463,35;102,65;99,78
05.04.2025 16:54;1001,31;1001,62;640,47;458,67;489,85;464,01;102,65;99,56
05.04.2025 16:54;1000,86;1001,62;642,01;459,12;489,4;460,04;102,65;99,78
05.04.2025 16:54;1001,08;1001,62;639,14;459,56;491,17;457,38;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;643,12;458,67;490,29;459,37;102,87;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;458,67;490,73;453,41;102,43;99,56
05.04.2025 16:54;1001,31;1001,62;643,12;457,57;491,83;455,84;102,65;99,78
05.04.2025 16:54;1000,64;1001,62;639,58;458,01;490,73;450,76;102,43;99,56
05.04.2025 16:54;1001,31;1001,62;639,58;457,35;491,83;451,64;102,65;99,78
05.04.2025 16:54;1000,64;1001,62;642,9;457,13;490,51;448,77;102,43;99,56
05.04.2025 16:54;1000,86;1001,39;639,14;458,45;491,39;446,12;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;643,12;457,13;490,73;448,77;102,43;99,78
05.04.2025 16:54;1000,64;1001,39;639,14;458,23;489,85;443,69;102,43;99,56
05.04.2025 16:54;1001,31;1001,62;641,13;457,13;490,51;446,12;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;641,35;457,35;488,74;441,7;102,21;99,56
05.04.2025 16:54;1001,08;1001,62;639,58;458,45;489,4;441,92;102,65;99,78
05.04.2025 16:54;1001,08;1001,62;642,9;458,23;487,86;442,59;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;459,78;486,98;439,05;102,43;99,78
05.04.2025 16:54;1001,31;1001,62;642,9;458,45;486,75;442,14;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,58;460;484,77;437,95;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;639,58;458,9;484,55;440,82;102,43;99,56
05.04.2025 16:54;1001,08;1001,62;642,9;458,67;482,78;437,28;102,43;99,78
05.04.2025 16:54;1000,64;1001,62;639,36;460;481,68;437,06;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;643,12;458,9;480,79;440,6;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;639,36;459,78;478,37;436,62;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;641,79;458,45;477,92;440,6;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;640,91;458,01;475,5;436,84;102,43;99,78
05.04.2025 16:54;1000,64;1001,39;639,36;458,01;473,95;439,05;102,21;99,56
05.04.2025 16:54;1001,31;1001,62;643,12;457,35;472,63;439,71;102,43;99,78
05.04.2025 16:54;1000,86;1001,62;639,14;458,23;469,76;437,95;102,21;99,56
05.04.2025 16:54;1001,53;1001,62;643,34;457,35;469,76;443,03;102,43;99,78
05.04.2025 16:54;1000,64;1001,62;639,36;458,23;466,45;439,27;102,21;99,56
05.04.2025 16:54;1000,86;1001,62;640,03;457,35;465,34;444,79;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;642,46;456,91;462,91;441,04;102,43;99,56
05.04.2025 16:54;1000,86;1001,62;639,36;458,67;460,49;443,47;102,43;99,78
05.04.2025 16:54;1001,08;1001,62;643,12;458,01;459,38;447,45;102,43;99,56
05.04.2025 16:54;1000,86;1001,39;639,14;459,34;456,29;445,46;102,43;99,56
05.04.2025 16:54;1001,08;1001,39;642,24;458,23;455,85;451,42;102,65;99,78
05.04.2025 16:54;1001,08;1001,62;640,25;457,57;452,76;447,89;102,43;99,56
05.04.2025 16:54;1000,86;1001,39;639,36;458,01;451,66;453,85;102,65;99,78
