Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
06/04/2025 08:52:52.24;1001.31;1001.62;639.14;458.23;565.56;602.72;103.98;99.78
06/04/2025 08:52:52.25;1001.08;1001.62;642.68;458.23;504.19;602.95;103.98;99.56
06/04/2025 08:52:52.27;1000.86;1001.39;639.14;459.56;504.64;600.07;103.98;99.78
06/04/2025 08:52:52.27;1001.31;1001.62;642.90;458.23;503.31;604.49;103.98;99.78
06/04/2025 08:52:52.29;1000.64;1001.62;639.14;459.56;501.99;599.85;103.98;99.78
06/04/2025 08:52:52.29;1001.31;1001.62;639.36;458.45;502.21;595.21;103.98;99.78
06/04/2025 08:52:52.30;1000.86;1001.62;642.46;458.45;499.78;591.24;103.76;99.78
06/04/2025 08:52:52.31;1000.86;1001.62;638.92;459.56;499.34;582.84;103.76;99.78
06/04/2025 08:52:52.33;1001.31;1001.62;642.90;458.67;497.57;582.84;103.76;99.78
06/04/2025 08:52:52.34;1000.86;1001.62;638.92;459.78;495.58;573.35;103.76;99.78
06/04/2025 08:52:52.34;1001.08;1001.39;641.13;458.45;494.26;570.70;103.76;99.56
06/04/2025 08:52:52.36;1000.86;1001.62;640.69;458.23;491.17;564.95;103.76;99.78
06/04/2025 08:52:52.36;1001.08;1001.39;638.92;458.01;490.29;437.95;102.43;99.78
06/04/2025 08:52:52.38;1001.31;1001.62;642.68;457.13;487.42;438.17;102.43;99.78
06/04/2025 08:52:52.39;1000.86;1001.39;639.14;458.45;485.43;432.87;102.43;99.78
06/04/2025 08:52:52.40;1001.31;1001.62;642.68;457.35;483.66;435.08;102.43;99.56
06/04/2025 08:52:52.41;1000.86;1001.62;639.14;458.45;480.13;429.77;102.43;99.78
06/04/2025 08:52:52.42;1001.08;1001.62;639.36;457.13;479.47;432.20;102.43;99.78
06/04/2025 08:52:52.42;1001.08;1001.62;642.24;457.13;475.94;427.79;102.43;99.78
06/04/2025 08:52:52.44;1000.86;1001.62;639.14;458.23;474.39;426.68;102.43;99.78
06/04/2025 08:52:52.45;1001.31;1001.62;642.68;457.13;471.96;430.22;102.43;99.78
06/04/2025 08:52:52.45;1000.86;1001.62;638.92;459.12;468.87;425.14;102.21;99.78
06/04/2025 08:52:52.46;1001.31;1001.62;642.01;458.45;467.77;429.33;102.43;99.78
06/04/2025 08:52:52.47;1000.86;1001.62;640.03;458.01;463.58;424.69;102.21;99.56
06/04/2025 08:52:52.48;1000.86;1001.39;638.92;457.57;462.69;427.12;102.43;99.56
06/04/2025 08:52:52.49;1001.53;1001.62;642.68;457.35;459.16;426.90;102.43;99.78
06/04/2025 08:52:52.50;1000.86;1001.62;638.92;458.45;456.29;424.92;102.43;99.56
